geo_id;country_id;region_id;timezone_id
2244;c31b4e;15e0e9;115b511
3944;121db33;672742;ac9429
987;110628b;26eb05;11a38d2
4207;c31b4e;6398c6;e56e80
6214;1017101;;99306f
6870;eba88b;152036;abea49
396;c31b4e;229b54;e56e80
4812;ac5671;33ffc7;b017ac
6794;c31b4e;54fad0;e56e80
5028;eba88b;6c6dd9;fb36b2
1787;1234f1d;239fcc;d903ee
9246;c31b4e;1fbfa5;e56e80
7313;d52aa3;;ed413a
5936;c31b4e;776e76;10b7947
385;1234f1d;7e45da;fd4ddf
3357;c31b4e;19dc38;ab90ca
8871;c31b4e;36e3f3;f6155e
4698;1234f1d;2819c1;d903ee
3888;ac5671;382edd;b017ac
474;fb8253;;10e9705
4058;c31b4e;6de952;be683c
6442;1234f1d;2090c5;1054b86
28;fb5b6a;;127c7c9
6853;c31b4e;978f9b;e56e80
6170;c31b4e;71cac2;e56e80
5195;c31b4e;15e0e9;115b511
3678;fa7aef;;11045f3
858;af12ca;660d08;992ebe
7007;c31b4e;f66ff;f6155e
3856;c31b4e;44be29;e56e80
1921;c31b4e;312724;115b511
1648;1234f1d;12299b;d903ee
6600;a175c5;;df925b
9230;eba88b;87413b;10b11be
2852;c31b4e;2066c7;be683c
8961;110628b;6651d6;11a38d2
3519;121db33;2e3fbd;ac9429
8910;fb5b6a;;127c7c9
5183;ac5671;382edd;b017ac
8085;eba88b;87413b;10b11be
4465;aaf8e3;;1279dc9
702;c31b4e;37246e;b4a275
4591;c31b4e;393070;caf0e9
1030;9bd92f;;100cd5d
120;ac5671;33ffc7;b017ac
4764;c31b4e;6de952;be683c
1007;c31b4e;4a7606;e56e80
6510;c31b4e;3c9dca;e56e80
9132;c31b4e;f66ff;f6155e
7812;b45160;;12afc3e
9395;c31b4e;3f774e;f6155e
1639;c31b4e;607a45;e56e80
4367;c31b4e;11704d;e56e80
3499;1234f1d;8e6ae0;1054b86
2329;1234f1d;1ca4c9;d903ee
2051;c31b4e;978f9b;e56e80
509;1016727;;f91be1
5034;efccd2;;9bdc00
9092;1234f1d;779ac8;1054b86
8210;a8e281;;130d281
6840;c31b4e;6de952;be683c
427;10dee64;;b1ee70
125;98e2ae;;a53dfd
3993;ef3cb5;;1189c22
9037;128934f;;9a7241
1947;128dc10;;a5f4aa
8470;c31b4e;1b18a1;e56e80
197;c47085;;fdb317
5407;1234f1d;1fc79f;1054b86
9324;c31b4e;36e3f3;f6155e
794;1234f1d;355315;d903ee
5930;c31b4e;908bcb;e7021b
9647;fae838;;1232afc
7310;c31b4e;312724;115b511
4286;c31b4e;97023a;e56e80
6508;e878d4;;ec4385
4878;ac5671;33ffc7;b017ac
9930;c31b4e;3f774e;f6155e
2592;a3bc87;;113aa2a
2725;b98648;4ec7ee;cea125
8686;c31b4e;19dc38;ab90ca
5827;c31b4e;44520b;e56e80
1682;c31b4e;11704d;e56e80
7875;f93766;;fac7eb
6822;98e2ae;;a53dfd
3331;c31b4e;2f89a3;f6155e
9552;e83aaa;;e1fb2c
8639;c31b4e;325fef;e56e80
8093;1172c8b;;d6182c
7259;af12ca;21e52f;992ebe
9764;c31b4e;4a7606;e56e80
9840;eba88b;702b23;fb36b2
3240;c31b4e;2dffbc;f7f7b5
4644;eba88b;634dc4;cde24c
4680;1075e95;;11fe92f
4299;c31b4e;6dbc37;e56e80
2815;c31b4e;21a759;ef97a6
6792;e83aaa;;e1fb2c
8909;ffb4db;;9b90fb
8627;c31b4e;8ccc01;e56e80
6089;1234f1d;58a876;fd4ddf
9821;121db33;672742;ac9429
2922;ac5671;51295c;b017ac
4745;c31b4e;229b54;e56e80
447;c31b4e;61050e;e56e80
6965;9bbbd5;;1037572
8330;c31b4e;1fbfa5;e56e80
5963;121db33;833b83;ac9429
5278;c31b4e;6eb017;e56e80
6664;c31b4e;786893;e56e80
9349;c31b4e;8ccc01;e56e80
2991;c31b4e;616bb9;af47f1
8736;c31b4e;221ceb;e56e80
4269;c31b4e;6de952;be683c
7208;c31b4e;28d2d6;e56e80
3155;103bf7d;672fce;d93ac7
1292;ea4552;;11b170d
3458;1234f1d;12299b;d903ee
4199;eba88b;2c3ff3;abea49
2372;c31b4e;861907;e56e80
3725;1016727;;f91be1
9127;c31b4e;4a7606;e56e80
4053;1016727;;f91be1
1126;128934f;;9a7241
4999;1234f1d;56bb94;fd4ddf
1605;105ef55;;116c21e
4399;eba88b;66f8aa;abea49
4679;c31b4e;7ccd2c;e56e80
6009;11c6cd6;;12f5b0f
7115;c31b4e;54fad0;e56e80
4289;c31b4e;15e0e9;115b511
3766;1234f1d;561765;d903ee
6863;1234f1d;37e04e;1054b86
2949;121852c;;aab14a
4790;1016727;;f91be1
6697;121852c;;aab14a
235;af12ca;3a5545;124b6f2
586;c31b4e;887d39;e56e80
8392;c31b4e;11704d;e56e80
9512;c31b4e;2dda09;ced83d
7397;c31b4e;786893;e56e80
9697;fb5b6a;;127c7c9
9628;1016727;;f91be1
8981;c31b4e;626fb3;e56e80
6099;c31b4e;8ccc01;e56e80
723;eba88b;2c3ff3;abea49
2462;f40881;;d0707d
5069;1234f1d;3fddc5;1054b86
4910;11e3dc8;;a42511
5116;c31b4e;21a759;ef97a6
2174;1234f1d;8c47f1;fd4ddf
7921;eba88b;8161cb;10b11be
4667;c31b4e;7ccd2c;e56e80
6204;11c9321;;d78799
6409;e83aaa;;e1fb2c
5961;c31b4e;861907;e56e80
3247;e5179a;;f0573c
9068;c31b4e;f66ff;f6155e
5241;c31b4e;52b73e;e56e80
9473;11c6cd6;;12f5b0f
2850;b7e8f4;;11dacec
3926;c31b4e;312724;115b511
9264;103bf7d;71f42c;d93ac7
6633;c31b4e;74ebb5;b72333
911;c31b4e;380ef0;e56e80
9421;b67414;;c8e1b1
8407;af12ca;;accf88
5268;c31b4e;2f89a3;f6155e
7294;c31b4e;861907;e56e80
9376;fbf527;;f16f9d
4239;c31b4e;23f650;f6155e
9999;1234f1d;4f591b;fd4ddf
7585;c31b4e;44520b;e56e80
9035;c31b4e;6398c6;e56e80
3503;cad253;;fc4d0f
6950;efccd2;;9bdc00
2375;11c9321;;d78799
9331;c31b4e;1b18a1;e56e80
9710;1234f1d;355315;d903ee
7304;e42b42;;cc268e
6848;c31b4e;23f9c2;f6155e
7739;c31b4e;74ebb5;b72333
4057;10dee64;;cdb1d7
8391;10400ef;;1062fcf
4866;c31b4e;908bcb;e7021b
8061;c31b4e;908bcb;e7021b
8516;1234f1d;12299b;d903ee
3143;c31b4e;36e3f3;f6155e
973;c31b4e;895e40;109a080
6565;c31b4e;6dbc37;e56e80
7874;110628b;729f62;11a38d2
128;c31b4e;200d3c;e56e80
8548;c31b4e;470e75;f6155e
9115;103bf7d;7c1661;c0b986
8248;11cdd96;;10331e0
5380;1016727;;f91be1
6594;ac5671;33ffc7;b017ac
7449;c31b4e;776e76;10b7947
9133;c31b4e;325fef;e56e80
6745;9bbbd5;;1037572
9941;128934f;;9a7241
3732;12379c8;;e71fe7
9529;c31b4e;8ccc01;e56e80
918;c31b4e;2dda09;ced83d
8572;1017101;;d9a893
2723;e83aaa;;e1fb2c
9627;1234f1d;2090c5;1054b86
1653;c31b4e;36e3f3;f6155e
6498;10dee64;;cdb1d7
3513;aad375;;106c414
7252;c31b4e;44be29;e56e80
4649;ff9306;;e38b8d
668;121db33;2e3fbd;ac9429
540;ad6094;;103b45e
478;11585fb;;eb0a48
7211;1234f1d;58a876;fd4ddf
5454;10a3e61;;11ed354
1889;c31b4e;4b9ad7;e56e80
3178;10dee64;;cdb1d7
4021;c31b4e;8f242c;e56e80
3067;fb5b6a;;127c7c9
7031;c31b4e;312724;115b511
4796;b98648;7f4167;ad8d84
4478;c31b4e;7f70c5;e56e80
9580;c31b4e;97023a;e56e80
6114;c31b4e;861907;e56e80
8776;c31b4e;2d97a6;dd8d07
4348;ca9a3a;;f59bb5
7601;c31b4e;21d92d;f6155e
7677;1234f1d;7e45da;fd4ddf
2611;f29e55;;e27322
4147;eba88b;1d4cf7;10b11be
4598;c31b4e;200d3c;e56e80
2530;c31b4e;2dffbc;f7f7b5
6944;c31b4e;626fb3;e56e80
1260;c31b4e;6de952;be683c
1525;c31b4e;1fbfa5;e56e80
7753;eba88b;87f8f2;abea49
9982;a0a6e9;;d816ca
5281;c31b4e;221ceb;e56e80
4024;c31b4e;200d3c;e56e80
5790;c31b4e;380ef0;e56e80
2222;c31b4e;6eb017;e56e80
5061;eba88b;2c3ff3;abea49
1009;db21ba;;10480cf
293;1234f1d;8e6ae0;1054b86
5616;fb5b6a;;127c7c9
3924;c31b4e;5f9c68;9cdb77
4723;1234f1d;781fdd;1054b86
1231;121db33;672742;ac9429
3515;c31b4e;7bb66a;e56e80
9373;121852c;;aab14a
3146;eba88b;1d3018;10ba90d
9946;c31b4e;54fad0;e56e80
5718;eba88b;7c9238;abea49
7963;11ca138;;a83428
648;c31b4e;8ccc01;e56e80
9055;c31b4e;3f774e;f6155e
9536;c31b4e;607a45;e56e80
4228;eba88b;354493;abea49
2704;c31b4e;312724;115b511
589;c31b4e;30af3a;12119c5
6814;121852c;;aab14a
8696;c31b4e;8ccc01;e56e80
1588;1234f1d;2090c5;1054b86
2877;cbe3c3;;f765c0
8101;e878d4;;ec4385
1868;af12ca;21e52f;992ebe
3292;c31b4e;71ddeb;b72333
6558;1136c54;;d56e43
137;c31b4e;4653ce;1304d52
6285;1234f1d;56bb94;fd4ddf
4918;104a6e3;;b406ed
1757;1234f1d;12299b;d903ee
4578;c31b4e;24389d;e56e80
5316;98e2ae;;a53dfd
4264;c31b4e;97023a;e56e80
4309;11b0fa0;;10353c2
1081;af12ca;8f6a85;1041045
729;b67414;;c8e1b1
1415;c31b4e;23f9c2;f6155e
6110;c7e292;;105f06e
3553;d3e14f;;bb3b9a
1841;9bd92f;;100cd5d
1793;c31b4e;8ccc01;e56e80
7944;eba88b;1c8a80;abea49
4615;10dee64;;cdb1d7
3771;128934f;;9a7241
3455;c31b4e;6eb017;e56e80
2443;c31b4e;4a7606;e56e80
5185;1234f1d;2090c5;1054b86
2722;c31b4e;501fb0;e56e80
4361;c31b4e;1b18a1;e56e80
3752;122be0f;2b3ca3;ca5519
779;c31b4e;8ccc01;e56e80
6279;121db33;2d7eb6;ac9429
9695;fb8253;;10e9705
4072;c31b4e;44be29;e56e80
2444;1234f1d;8e6ae0;1054b86
4637;1234f1d;3cc8d2;fd4ddf
1398;1136c54;;d56e43
4994;121db33;2e3fbd;ac9429
4588;a3bc87;;d87122
7472;c31b4e;659569;e56e80
6543;1234f1d;15a554;d903ee
8332;eba88b;8161cb;10b11be
224;1234f1d;58a876;fd4ddf
1957;103bf7d;967598;12bec9f
7301;eba88b;6c6dd9;fb36b2
5899;c31b4e;229b54;e56e80
5694;e83aaa;;e1fb2c
5472;eba88b;87f8f2;abea49
7430;eba88b;6c6dd9;fb36b2
972;c31b4e;8bd341;e56e80
4485;c31b4e;97023a;e56e80
1933;c31b4e;8f242c;e56e80
9335;af12ca;21e52f;992ebe
1093;c31b4e;3c9dca;e56e80
1736;c31b4e;19dc38;ab90ca
4797;1234f1d;37e04e;1054b86
300;1234f1d;8e6ae0;1054b86
489;c31b4e;6eb017;e56e80
7419;c31b4e;245864;e56e80
3051;9bd92f;;100cd5d
850;11ca138;;a83428
5772;1234f1d;12299b;d903ee
6554;c31b4e;8bd341;e56e80
7388;c31b4e;1fbfa5;e56e80
6616;d3e14f;;bb3b9a
1556;c31b4e;908bcb;e7021b
4027;c31b4e;65517e;c65773
2522;12e01ed;;e9abe1
7363;1234f1d;779ac8;1054b86
2700;1234f1d;3cc8d2;fd4ddf
9596;c31b4e;8ccc01;e56e80
8368;a3bc87;;113aa2a
5483;c31b4e;52b73e;e56e80
6515;eba88b;214320;10b11be
7750;104a6e3;;b406ed
836;c31b4e;8ccc01;e56e80
9450;c31b4e;2066c7;be683c
6389;c31b4e;2dda09;ced83d
9431;11b0fa0;;10353c2
568;1234f1d;15b418;1054b86
8873;1234f1d;15b418;1054b86
4682;1234f1d;501002;fd4ddf
6112;11f5678;;a3f791
2613;b6e9d6;;123b951
9915;e83aaa;;e1fb2c
24;c31b4e;229b54;e56e80
5747;c31b4e;2f1b83;c1ffd0
8755;a6e30a;;d13ae1
1457;fa6322;;da8efd
7612;c31b4e;36e3f3;f6155e
7793;eba88b;818af5;abea49
5703;c31b4e;245864;e56e80
3682;c31b4e;2dda09;ced83d
3956;1016727;;f91be1
3865;c31b4e;501fb0;e56e80
4815;eba88b;6c6dd9;fb36b2
6;c31b4e;2dda09;ced83d
2816;1017101;;fd30a9
8186;c31b4e;245864;e56e80
7958;c31b4e;3c9dca;e56e80
8842;c31b4e;1326d0;e56e80
5879;c31b4e;96dee0;ca5e36
8008;c31b4e;15e0e9;115b511
1332;c31b4e;23f650;f6155e
7454;c31b4e;33ed7a;10b7947
549;c31b4e;470e75;f6155e
9668;c31b4e;4a7606;e56e80
7691;c31b4e;36e3f3;f6155e
8144;eba88b;1c8a80;abea49
7298;cb82fc;;dea15c
7353;b67414;;c8e1b1
7630;c31b4e;23f9c2;f6155e
3387;eba88b;5f31e2;abea49
2317;1234f1d;501002;fd4ddf
8624;c31b4e;54fad0;e56e80
109;1017101;;fd30a9
5322;1016737;;12270af
789;c31b4e;24389d;e56e80
827;af12ca;8f6a85;1041045
6189;c31b4e;380ef0;e56e80
9045;103bf7d;;ba9c08
3719;c31b4e;1fbfa5;e56e80
9600;af12ca;2ed96a;992ebe
4835;c31b4e;470e75;f6155e
2170;121db33;2e3fbd;ac9429
6483;1017101;;fd30a9
6220;1234f1d;8c47f1;fd4ddf
8828;c31b4e;61050e;e56e80
2306;c31b4e;2dffbc;f7f7b5
5324;1075e95;;11fe92f
3846;eba88b;2c3ff3;abea49
6255;c31b4e;8ccc01;e56e80
5819;c31b4e;6b4b8f;df194e
6628;c31b4e;8bd341;e56e80
2540;c31b4e;36e3f3;f6155e
3871;c31b4e;245864;e56e80
185;c31b4e;54fad0;e56e80
9505;c31b4e;380ef0;e56e80
2647;c31b4e;24389d;e56e80
7223;eba88b;59c467;abea49
8088;c31b4e;2816bf;be683c
4862;c31b4e;659569;e56e80
4639;af12ca;554987;accf88
684;c31b4e;1326d0;e56e80
8615;c31b4e;312724;115b511
9336;c31b4e;1b18a1;e56e80
8196;b6f18c;;117537b
440;110628b;1819a2;11a38d2
4471;e48e27;;f0c3df
1655;11391c1;;b8185a
655;c94e30;;122923f
4603;1234f1d;781fdd;1054b86
1621;fb5b6a;;127c7c9
8261;c31b4e;f66ff;f6155e
2546;9bbbd5;;1037572
6619;c31b4e;607a45;e56e80
5702;cf015f;;1026d0d
9147;c31b4e;2f89a3;f6155e
7948;1234f1d;12299b;d903ee
4980;1234f1d;239fcc;d903ee
4339;c31b4e;44be29;e56e80
1304;1234f1d;781fdd;1054b86
2146;10a3e61;;11ed354
2440;c31b4e;2dffbc;f7f7b5
1763;b20bd3;;bc0ef1
112;eba88b;6e7b31;b7096b
4899;12cfbb7;;c481e2
2482;122be0f;;ca5519
4527;c31b4e;54fad0;e56e80
6060;fbf527;;e804dd
1403;127c673;;9d52fe
764;eba88b;6c6dd9;fb36b2
7192;1234f1d;4f591b;fd4ddf
2681;c31b4e;21a759;ef97a6
370;c31b4e;44520b;e56e80
2967;c31b4e;325fef;e56e80
36;c31b4e;2f1b83;c1ffd0
3967;1234f1d;15b418;1054b86
8636;121852c;;aab14a
6979;c31b4e;6de952;be683c
2594;10f4a8a;;11fdb68
8844;eba88b;634dc4;cde24c
4931;af12ca;6b6fa4;fcd4df
3922;1234f1d;58a876;fd4ddf
5990;9accba;;c1e01b
8323;af12ca;2ed96a;992ebe
976;1234f1d;3cc8d2;fd4ddf
8815;c31b4e;54fad0;e56e80
5417;b98648;20b6f7;cea125
4451;a39b21;;121884c
8148;e48e27;;f0c3df
4660;c31b4e;33ed7a;10b7947
8317;c31b4e;23f9c2;f6155e
84;e878d4;;ec4385
4647;c31b4e;6de952;be683c
7327;1234f1d;779ac8;1054b86
3281;c31b4e;312724;115b511
7866;b6f18c;;117537b
2600;b45160;;12afc3e
765;c31b4e;2066c7;be683c
924;c31b4e;8ccc01;e56e80
448;eba88b;8161cb;10b11be
6024;c31b4e;3f774e;f6155e
1037;a6e30a;;d13ae1
4183;122be0f;7caf12;ca5519
5970;1252eca;;c06f07
9741;110628b;3b415c;11a38d2
8125;eba88b;6c6dd9;fb36b2
8767;af12ca;2c9e8f;992ebe
3389;9c0f31;;c77cee
2008;1234f1d;7e45da;fd4ddf
822;c31b4e;6de952;be683c
6708;11f5678;;a3f791
2663;b67414;;c8e1b1
8039;10d5df1;;f34c29
4959;9f04b0;;e38b8d
5431;c31b4e;f66ff;f6155e
5876;110628b;735e3d;11a38d2
3297;122be0f;5611cb;ca5519
6206;eba88b;634dc4;cde24c
6064;c31b4e;8ccc01;e56e80
3978;1234f1d;2819c1;d903ee
5332;c31b4e;3a1c98;d6f683
7640;c31b4e;15e0e9;115b511
3610;c31b4e;6de952;be683c
1903;1017101;;99306f
7897;10dee64;;cdb1d7
2297;af12ca;2ed96a;992ebe
3014;af12ca;6b6fa4;fcd4df
389;e83aaa;;e1fb2c
180;c31b4e;776e76;10b7947
3460;11c9321;;d78799
1666;c31b4e;21a759;ef97a6
2863;c31b4e;776e76;10b7947
8978;e42b42;;cc268e
8761;c31b4e;74ebb5;b72333
8999;c31b4e;96dee0;ca5e36
5581;e83aaa;;e1fb2c
4306;c31b4e;33ed7a;10b7947
6003;c31b4e;607a45;e56e80
7546;c31b4e;470e75;f6155e
9817;c31b4e;88d31e;ef97a6
5845;1234f1d;8e6ae0;1054b86
5027;128934f;;9a7241
8547;af12ca;312358;992ebe
1346;ca9a3a;;f59bb5
2386;c31b4e;470e75;f6155e
9113;9e5e7b;;e882e2
1171;c31b4e;8ccc01;e56e80
653;a2ebcf;;114c7f4
3457;b6e9d6;;d9d315
4267;9bbbd5;;1037572
2496;c31b4e;88d31e;ef97a6
1751;af12ca;2c9e8f;992ebe
7579;c31b4e;2f89a3;f6155e
7910;f9129d;;a94bd3
1025;fa6322;;d1e0b9
1006;e83aaa;;e1fb2c
7558;f5123d;;a2d363
7088;1234f1d;781fdd;1054b86
4834;c31b4e;19dc38;ab90ca
5503;c31b4e;380ef0;e56e80
3371;12ce872;;11f3188
7180;c31b4e;908bcb;e7021b
2734;11c9321;;d78799
94;c31b4e;36e3f3;f6155e
6993;1234f1d;12299b;d903ee
4882;c31b4e;74ebb5;122944d
6225;c31b4e;6398c6;e56e80
2801;1234f1d;15a554;d903ee
4514;121db33;672742;ac9429
8104;11c9321;;d78799
6126;1017101;;12c06d9
2828;c31b4e;2f1b83;c1ffd0
2899;c31b4e;607a45;e56e80
7084;c31b4e;6dbc37;e56e80
815;c31b4e;908bcb;e7021b
914;c31b4e;33ed7a;10b7947
1722;c31b4e;36e3f3;f6155e
4432;c31b4e;2dda09;ced83d
9121;1234f1d;3fddc5;1054b86
3367;c31b4e;3f774e;f6155e
8784;e83aaa;;e1fb2c
3220;ac5671;7d8d03;b017ac
8760;c31b4e;4653ce;1304d52
5086;eba88b;6557ae;fb36b2
2549;f9129d;;d20730
7810;121db33;672742;ac9429
6293;c31b4e;229b54;e56e80
6435;eba88b;74d34e;10b11be
5213;c31b4e;19dc38;ab90ca
2726;c31b4e;1fbfa5;e56e80
5508;af12ca;554987;accf88
4472;c31b4e;23f9c2;f6155e
546;1234f1d;12299b;d903ee
1502;1017101;;d9a893
1494;c31b4e;1b18a1;e56e80
8289;c31b4e;6b4b8f;df194e
7450;c31b4e;908bcb;e7021b
5291;c31b4e;607a45;e56e80
8922;c31b4e;786893;e56e80
2340;c31b4e;501fb0;e56e80
6876;c31b4e;7c6a57;e56e80
4139;c31b4e;21a759;ef97a6
8346;c31b4e;200d3c;e56e80
2365;1234f1d;8e6ae0;1054b86
6332;11b0fa0;;10353c2
8431;c31b4e;626fb3;e56e80
3867;c31b4e;8bd341;e56e80
7467;c31b4e;8ccc01;e56e80
1302;127c673;;9d52fe
286;c31b4e;6de952;be683c
2029;c31b4e;54fad0;e56e80
7978;b6f18c;;117537b
6855;1234f1d;7e45da;fd4ddf
8006;c31b4e;616bb9;af47f1
163;c31b4e;607a45;e56e80
373;c31b4e;72d399;ef97a6
4642;f93766;;fac7eb
3450;1234f1d;781fdd;1054b86
5165;c31b4e;23f650;f6155e
2132;c31b4e;380ef0;e56e80
2024;c31b4e;3c9dca;e56e80
6105;c31b4e;23f9c2;f6155e
452;c31b4e;36e3f3;f6155e
7697;c31b4e;2dda09;ced83d
621;c31b4e;74ebb5;b72333
1257;1017101;;fd30a9
9080;c31b4e;8bd341;e56e80
5735;c31b4e;f66ff;f6155e
43;c31b4e;659569;e56e80
7021;af12ca;21e52f;992ebe
1343;fb8253;;10e9705
6604;c31b4e;1b18a1;e56e80
9481;c31b4e;6b4b8f;df194e
4049;9bbbd5;;1037572
7548;c31b4e;6eb017;e56e80
2474;af12ca;660d08;992ebe
6443;c31b4e;23f650;f6155e
6783;c31b4e;23f9c2;f6155e
2554;b67414;;c8e1b1
8163;c31b4e;44520b;e56e80
6998;f9129d;;f37c5c
910;b98648;241b43;ad8d84
5204;c31b4e;2dda09;ced83d
680;c31b4e;23f9c2;f6155e
7830;1234f1d;58a876;fd4ddf
8983;f93766;;fac7eb
4282;c31b4e;2d97a6;dd8d07
2772;c31b4e;33ed7a;10b7947
2505;fb5b6a;;127c7c9
8830;c31b4e;28d2d6;e56e80
8217;98e2ae;;a53dfd
5064;c31b4e;312724;115b511
9449;c31b4e;221ceb;e56e80
7424;c31b4e;1b18a1;e56e80
6306;1234f1d;8c47f1;fd4ddf
5428;eba88b;6c6dd9;fb36b2
6759;1234f1d;1fc79f;1054b86
2608;af12ca;312358;992ebe
8681;c31b4e;23f9c2;f6155e
8072;c31b4e;54fad0;e56e80
904;c31b4e;21d92d;f6155e
989;c31b4e;21d92d;f6155e
9798;eba88b;5190b0;abea49
7331;121db33;2d7eb6;ac9429
8616;c31b4e;23f650;f6155e
442;eba88b;5190b0;abea49
4800;12c1ffb;;999685
6713;103bf7d;7c1661;c0b986
4827;c31b4e;3c9dca;e56e80
847;c31b4e;3f774e;f6155e
9419;11585fb;;eb0a48
6140;fb5b6a;;127c7c9
9887;103bf7d;15462d;cb876b
6171;10d6ada;;ba14ec
7402;c31b4e;5f9c68;9cdb77
8702;c31b4e;2dda09;ced83d
895;1009bbd;;1248a7a
2738;110628b;2e8588;11a38d2
5260;c31b4e;616bb9;af47f1
2765;b6e9d6;;da7cab
3885;1234f1d;1ca4c9;d903ee
7074;ac5671;33ffc7;b017ac
8095;c31b4e;2dda09;ced83d
9275;c31b4e;4653ce;1304d52
5375;c31b4e;8ccc01;e56e80
2994;c31b4e;8e99a5;e7021b
2596;c31b4e;245864;e56e80
4937;c31b4e;24389d;e56e80
6166;c31b4e;37246e;b4a275
8423;121db33;2d7eb6;ac9429
4761;f9129d;;f37c5c
1143;1234f1d;2090c5;1054b86
6617;c31b4e;245864;e56e80
5777;cbb169;;ebba6f
921;c31b4e;65517e;c65773
3991;c31b4e;1fbfa5;e56e80
5127;c31b4e;325fef;e56e80
3989;c31b4e;1b18a1;e56e80
9104;c31b4e;1b18a1;e56e80
3328;a39b21;;121884c
4311;afde2c;;ad2ac3
673;c31b4e;71ddeb;b72333
3322;c31b4e;23f9c2;f6155e
9224;bc8876;;be1bed
7022;c31b4e;1fbfa5;e56e80
9404;c31b4e;861907;e56e80
517;cbb169;;ebba6f
799;1016727;;f91be1
9649;128934f;;9a7241
8462;a6bc04;;1128d16
1238;af12ca;43b8e4;accf88
3054;c31b4e;1b18a1;e56e80
4788;af12ca;312358;992ebe
4259;c31b4e;23f9c2;f6155e
681;c31b4e;21a759;ef97a6
9416;c31b4e;30af3a;12119c5
8623;f9665b;;109b918
9070;c31b4e;30af3a;12119c5
2345;1234f1d;561765;d903ee
7003;1252eca;;c06f07
3013;df64ff;;dfd4e5
9310;c31b4e;36e3f3;f6155e
3763;c31b4e;380ef0;e56e80
3340;11d9ebe;;ac94f8
8502;eba88b;6dce4d;abea49
6728;ac5671;;b017ac
6407;1234f1d;3cc8d2;fd4ddf
99;1234f1d;779ac8;1054b86
9729;c31b4e;6de952;be683c
3646;1016727;;f91be1
1136;c31b4e;f66ff;f6155e
7912;c31b4e;5f9c68;9cdb77
9414;1234f1d;58a876;fd4ddf
9708;121db33;4e3184;ac9429
4930;c31b4e;6dbc37;e56e80
8533;1234f1d;58a876;fd4ddf
5998;c31b4e;4a7606;e56e80
1021;c31b4e;24389d;e56e80
144;c31b4e;f66ff;f6155e
6477;ac5671;;b017ac
3160;f9129d;;d20730
9811;c31b4e;24389d;e56e80
7047;c31b4e;33ed7a;10b7947
5761;c31b4e;23f650;f6155e
234;c31b4e;2f1b83;c1ffd0
4337;c31b4e;221ceb;e56e80
3731;1075e95;;11fe92f
4067;121db33;833b83;ac9429
5427;af12ca;6049d8;992ebe
2182;c31b4e;6de952;be683c
2351;1234f1d;779ac8;1054b86
6843;e83aaa;;e1fb2c
4925;c31b4e;245864;e56e80
4007;c31b4e;786893;e56e80
9087;c31b4e;1326d0;e56e80
2656;e48e27;;f0c3df
4755;11f5678;;a3f791
635;ffb4db;;9b90fb
7886;c31b4e;8f242c;e56e80
269;c31b4e;1b18a1;e56e80
9637;c31b4e;247d24;f6155e
7526;c31b4e;978f9b;e56e80
2904;10f4a8a;;11fdb68
1773;eba88b;6c6dd9;fb36b2
5851;eba88b;4fa5f4;abea49
2077;1016727;;f91be1
4144;c31b4e;861907;e56e80
7876;c31b4e;4a7606;e56e80
5436;c31b4e;7bb66a;e56e80
6650;e83aaa;;e1fb2c
567;1016737;;12270af
8475;c31b4e;245864;e56e80
2119;110628b;3500ed;11a38d2
9888;1075e95;;11fe92f
3075;128934f;;9a7241
4929;c31b4e;23f9c2;f6155e
214;c31b4e;5f9c68;9cdb77
9953;c31b4e;44be29;e56e80
5771;c31b4e;3f774e;f6155e
5895;c31b4e;325fef;e56e80
4492;c31b4e;4a7606;e56e80
3670;c31b4e;325fef;e56e80
4178;eba88b;66f8aa;abea49
203;1234f1d;4f591b;fd4ddf
4817;ac5671;33ffc7;b017ac
4942;c31b4e;15e0e9;115b511
7607;c31b4e;37246e;b4a275
6516;af12ca;2c9e8f;992ebe
104;c31b4e;2816bf;be683c
1406;c3f8a0;;e03593
3384;f93766;;fac7eb
932;c31b4e;1fbfa5;e56e80
4707;c31b4e;312724;115b511
9865;e83aaa;;e1fb2c
8112;c31b4e;393070;caf0e9
646;c31b4e;71ddeb;b72333
7996;c31b4e;380ef0;e56e80
5489;c31b4e;2f1b83;c1ffd0
4120;a3bc87;;115e700
3065;9bd92f;;100cd5d
6819;ca9a3a;;f59bb5
1958;c31b4e;1b18a1;e56e80
2514;130bbfb;;a31554
1755;af12ca;43b8e4;accf88
6980;c31b4e;33ed7a;10b7947
2853;eba88b;8161cb;10b11be
9828;c31b4e;2816bf;be683c
1272;c31b4e;470e75;f6155e
8126;ac5671;2adb53;b017ac
818;1234f1d;1ca27d;fd4ddf
5572;1040098;;10b0a91
2658;c31b4e;44520b;e56e80
9022;c31b4e;74ebb5;b72333
3522;b67414;;c8e1b1
2231;c31b4e;74ebb5;b72333
494;1234f1d;3fddc5;1054b86
5155;c31b4e;6eb017;e56e80
3006;1234f1d;5885ec;fd4ddf
934;ac5671;808618;b017ac
5395;c31b4e;6de952;be683c
2036;c31b4e;7c6a57;e56e80
5516;c31b4e;f66ff;f6155e
8035;d3e14f;;bb3b9a
9476;c31b4e;2d97a6;dd8d07
1571;e83aaa;;e1fb2c
840;e83aaa;;e1fb2c
786;c31b4e;3f774e;f6155e
375;c31b4e;2f1b83;c1ffd0
